cr_gdp,dy,cr,fd0,fd1,fd2
121.4,0.90266,0,0.81941,0.85834,0.66933
125.1,0.7427,0,0.81983,0.8588,0.68707
125.7,0.96826,0,0.82025,0.85925,0.70481
127.7,0.56341,0,0.82067,0.85971,0.72255
130.4,0.061998,0,0.8207,0.82358,0.72247
131.6,1.769,0,0.82073,0.78746,0.72239
134.2,1.3654,0,0.82076,0.75133,0.72232
136.5,0.84039,0,0.82079,0.7152,0.72224
139.6,0.60948,0,0.81662,0.71664,0.73408
141.6,0.28028,0,0.81245,0.71808,0.74592
142.6,0.16624,0,0.80828,0.71952,0.75775
146.6,1.3118,0,0.80411,0.72096,0.76959
147.7,0.7838,0,0.80356,0.73108,0.75123
149,0.7423,0,0.80301,0.74121,0.73286
151,0.44456,0,0.80246,0.75133,0.7145
152.2,0.47382,0,0.80191,0.76146,0.69613
154.1,0.65734,0,0.80802,0.7859,0.71624
158.9,0.75512,0,0.81414,0.81034,0.73635
158.6,0.89278,0,0.82025,0.83479,0.75646
156,0.65519,0,0.82636,0.85923,0.77656
158.7,0.94218,0,0.82594,0.86108,0.76579
159.7,1.0174,0,0.82552,0.86292,0.75502
159.8,0.80465,0,0.82509,0.86477,0.74425
159.7,0.54579,0,0.82467,0.86662,0.73348
160.2,0.38241,0,0.82269,0.86416,0.75328
163,0.16475,0,0.82071,0.86169,0.77307
165.2,0.25179,0,0.81873,0.85923,0.79286
166.9,0.94348,0,0.81675,0.85677,0.81266
171.5,1.103,0,0.81147,0.85565,0.80543
174.3,1.1632,0,0.8062,0.85452,0.7982
175.5,1.4871,0,0.80092,0.8534,0.79097
176.1,0.26596,0,0.79565,0.85227,0.78374
178.5,0.22258,0,0.79551,0.85587,0.78571
181.8,0.064122,0,0.79538,0.85946,0.78768
182.2,0.35205,0,0.79525,0.86305,0.78965
181,0.99005,1,0.79512,0.86665,0.79162
182.3,0.71901,1,0.79414,0.8587,0.76498
185.6,0.84336,1,0.79316,0.85076,0.73834
186.6,0.82862,1,0.79218,0.84282,0.71169
189.2,0.35538,0,0.7912,0.83487,0.68505
188.2,-0.7429,0,0.78949,0.81265,0.67078
188.7,-1.6606,0,0.78777,0.79043,0.6565
195.1,-2.1954,0,0.78605,0.76821,0.64223
194.8,-1.6765,0,0.78434,0.74599,0.62795
190.8,-0.18974,0,0.78234,0.74365,0.62188
194.2,0.14216,0,0.78035,0.74131,0.61581
193.6,0.34558,0,0.77835,0.73897,0.60974
195.3,0.44997,0,0.77636,0.73663,0.60366
191.7,0.85515,0,0.77456,0.73162,0.61041
191.7,0.57656,0,0.77277,0.72661,0.61716
187.7,0.13018,0,0.77097,0.72159,0.62391
186,1.5613,0,0.76918,0.71658,0.63066
185.1,0.099413,0,0.76365,0.71203,0.63862
183.6,0.30964,0,0.75812,0.70748,0.64658
181.5,0.18572,0,0.75259,0.70293,0.65454
183.6,0.6415,0,0.74707,0.69838,0.6625
184.8,-0.078888,0,0.7556,0.70177,0.67554
184.3,1.2082,0,0.76414,0.70517,0.68859
182,-0.15388,0,0.77268,0.70856,0.70163
179,0.64251,0,0.78122,0.71196,0.71467
179.8,0.53455,0,0.78122,0.71272,0.71483
177.1,0.9413,0,0.78122,0.71348,0.715
174.4,0.5295,0,0.78122,0.71425,0.71516
171,0.6568,0,0.78122,0.71501,0.71533
168.2,0.65356,0,0.78122,0.7151,0.70133
166.7,0.5743,0,0.78122,0.7152,0.68734
165.4,0.55775,0,0.78122,0.7153,0.67334
166.6,0.52538,0,0.78122,0.71539,0.65935
162.7,0.71058,0,0.78122,0.71427,0.64732
163.4,0.42907,0,0.78122,0.71315,0.63529
163.7,0.74465,0,0.78122,0.71203,0.62325
164.8,0.16621,0,0.78122,0.71091,0.61122
168.2,0.52934,0,0.78122,0.71091,0.61122
171,0.44976,0,0.78122,0.71091,0.61122
168.9,0.64751,0,0.78122,0.71091,0.61122
100.6,0.31402,0,0.55871,0.38123,0.051562
100.2,-2.082,0,0.58327,0.39474,0.053453
100.7,-0.11892,0,0.60784,0.40824,0.055345
101.3,1.8477,0,0.63241,0.42175,0.057237
99.9,1.9405,0,0.65697,0.43526,0.059129
100.1,-0.74384,0,0.66707,0.44026,0.065615
99.4,1.1904,0,0.67716,0.44525,0.072101
99.3,-1.0955,0,0.68725,0.45025,0.078587
99.6,-1.5657,1,0.69735,0.45524,0.085073
100.5,0.45516,1,0.68888,0.45065,0.081814
101.1,-0.38303,1,0.68042,0.44605,0.078555
101.8,0.039934,1,0.67196,0.44146,0.075296
101.6,1.3092,1,0.66349,0.43686,0.072037
102.4,2.2501,1,0.67674,0.44315,0.080856
102.8,1.9793,1,0.68999,0.44945,0.089676
103.4,2.0648,1,0.70324,0.45574,0.098495
103.1,1.9359,1,0.71649,0.46203,0.10731
104.3,1.713,1,0.72761,0.47053,0.119
104.8,0.95945,1,0.73873,0.47903,0.13069
106.5,0.81751,1,0.74985,0.48753,0.14237
107.4,0.96442,1,0.76097,0.49602,0.15406
109.1,0.8766,1,0.77306,0.50715,0.15643
110.3,1.5156,1,0.78514,0.51828,0.15881
113,0.74054,1,0.79722,0.52941,0.16119
113.1,0.92917,1,0.80931,0.54054,0.16356
114.8,0.44937,1,0.81127,0.54227,0.1538
116.7,0.95248,1,0.81322,0.544,0.14404
119.2,0.53564,1,0.81518,0.54573,0.13428
119.2,0.74241,1,0.81714,0.54746,0.12452
120.8,1.0731,1,0.81745,0.54773,0.12354
121.7,0.86387,1,0.81776,0.548,0.12256
121.8,1.7025,1,0.81806,0.54827,0.12159
122,0.5153,1,0.81837,0.54854,0.12061
123,1.3053,1,0.82219,0.55165,0.11898
123.3,0.58422,1,0.82601,0.55476,0.11735
124,1.3237,1,0.82982,0.55787,0.11572
123.5,1.0115,1,0.83364,0.56098,0.11409
124.1,0.76037,1,0.83196,0.55956,0.11207
123.8,0.73815,1,0.83028,0.55815,0.11005
124.3,0.19685,1,0.8286,0.55673,0.10803
124.5,1.0869,1,0.82692,0.55532,0.106
124.5,0.36225,1,0.83011,0.55784,0.10929
124.2,0.066501,1,0.8333,0.56037,0.11257
124.1,-0.91455,1,0.83649,0.56289,0.11585
123.4,-0.46894,1,0.83968,0.56542,0.11914
123.7,0.77669,1,0.83547,0.55379,0.11828
122.8,0.50402,1,0.83127,0.54215,0.11742
122.1,0.34789,1,0.82706,0.53052,0.11656
121,1.1899,1,0.82286,0.51889,0.1157
120,1.0785,1,0.81348,0.47572,0.22373
119.2,0.98342,1,0.8041,0.43256,0.33176
118.3,1.0378,1,0.79472,0.38939,0.43979
117.2,0.16726,1,0.78535,0.34623,0.54782
117.3,0.58073,1,0.785,0.35223,0.51905
117.5,0.47618,1,0.78465,0.35824,0.49028
117.9,1.3509,1,0.7843,0.36424,0.46152
117.7,0.96554,1,0.78396,0.37024,0.43275
117.8,1.3459,1,0.78885,0.39709,0.4537
117.7,0.58281,1,0.79374,0.42394,0.47466
118.2,1.139,1,0.79863,0.45079,0.49561
118.1,0.35413,1,0.80353,0.47764,0.51657
119,0.2979,1,0.80681,0.4802,0.54046
119.5,0.84708,1,0.8101,0.48276,0.56434
120.3,0.67673,1,0.81338,0.48532,0.58823
120.6,0.74616,0,0.81667,0.48789,0.61212
121.1,1.6541,0,0.81973,0.48546,0.61707
121.2,0.89299,0,0.82279,0.48303,0.62203
121,1.033,0,0.82585,0.4806,0.62698
120.7,0.64349,0,0.82891,0.47817,0.63193
121.2,1.6483,0,0.83279,0.47686,0.63653
121.9,1.2431,0,0.83666,0.47554,0.64112
122.3,0.85515,0,0.84053,0.47423,0.64572
123,0.99452,0,0.84441,0.47291,0.65032
124.9,0.92155,0,0.84532,0.47125,0.68775
125.9,1.2448,0,0.84623,0.46959,0.72519
127.1,1.603,0,0.84715,0.46793,0.76263
128,0.94202,0,0.84806,0.46627,0.80006
129,0.76622,0,0.84729,0.46379,0.77643
130.8,1.3012,0,0.84652,0.46131,0.7528
131.7,1.6853,0,0.84575,0.45883,0.72917
132.8,0.36111,0,0.84498,0.45634,0.70554
133.7,1.8146,0,0.84526,0.45999,0.71327
134.3,0.13347,0,0.84554,0.46364,0.72101
134.9,0.62096,0,0.84582,0.46728,0.72875
134.4,-0.28559,0,0.8461,0.47093,0.73648
136.3,0.58285,0,0.8428,0.47064,0.73568
138.3,-0.4159,0,0.8395,0.47035,0.73488
139.4,0.272,0,0.83619,0.47006,0.73408
140,0.87071,0,0.83289,0.46976,0.73328
141,0.60391,0,0.83825,0.47199,0.73082
141.9,0.44359,0,0.84362,0.47421,0.72837
143.3,0.1547,0,0.84898,0.47643,0.72591
143.8,0.55323,0,0.85434,0.47865,0.72346
146.2,0.85658,0,0.85718,0.48133,0.71513
146.9,1.684,0,0.86002,0.48401,0.70681
146.9,1.1416,0,0.86286,0.4867,0.69849
147.5,0.53233,0,0.8657,0.48938,0.69017
148.3,0.75919,0,0.86734,0.4863,0.6858
149.1,0.94089,0,0.86898,0.48322,0.68143
150.9,0.99669,0,0.87062,0.48014,0.67706
151,1.1009,0,0.87226,0.47706,0.67269
152.5,0.4605,0,0.87411,0.47638,0.67304
153.7,0.88738,0,0.87595,0.47569,0.6734
155,0.62948,0,0.8778,0.47501,0.67375
156.6,1.3215,0,0.87964,0.47433,0.67411
158.3,0.23343,0,0.88196,0.47442,0.68067
159.7,0.15451,0,0.88427,0.47451,0.68724
161.5,0.84826,0,0.88658,0.47461,0.6938
162.6,0.23522,1,0.88889,0.4747,0.70037
165.1,0.57124,1,0.88996,0.47213,0.67351
167,0.5418,1,0.89104,0.46956,0.64666
168.5,0.606,1,0.89211,0.46699,0.6198
169.4,-0.57636,0,0.89318,0.46442,0.59294
169.1,0.51506,0,0.89527,0.47135,0.62082
170.1,-0.54283,0,0.89736,0.47827,0.64869
168.5,-2.1876,0,0.89945,0.48519,0.67657
167.9,-1.129,0,0.90154,0.49211,0.70444
168.5,-0.14409,0,0.90015,0.50126,0.70582
168.6,0.36345,0,0.89876,0.51042,0.7072
166.9,1.0924,0,0.89737,0.51958,0.70858
164.9,0.38404,0,0.89598,0.52874,0.70996
162.3,0.9178,0,0.89521,0.53939,0.68683
160.5,0.73451,0,0.89444,0.55005,0.6637
158.5,0.50065,0,0.89368,0.56071,0.64057
156.9,-0.24073,0,0.89291,0.57136,0.61744
155.4,0.71243,0,0.89218,0.56585,0.6359
154.3,-0.027783,0,0.89145,0.56034,0.65436
153.6,1.1526,0,0.89073,0.55482,0.67283
152,0.77994,0,0.89,0.54931,0.69129
150.8,0.42928,0,0.88648,0.5512,0.69029
150.5,0.13486,0,0.88297,0.5531,0.6893
150.5,0.11381,0,0.87945,0.55499,0.68831
149.4,0.88178,0,0.87594,0.55689,0.68732
149.2,0.12332,0,0.87251,0.57754,0.68805
149.3,0.78036,0,0.86909,0.59819,0.68877
148.8,0.79508,0,0.86567,0.61884,0.6895
148.5,-0.28311,0,0.86225,0.63949,0.69023
148.4,1.3446,0,0.86406,0.64823,0.69391
148.2,1.2135,0,0.86587,0.65696,0.6976
148.1,0.56122,0,0.86768,0.66569,0.70128
147.4,0.78176,0,0.86949,0.67443,0.70497
148,0.73863,0,0.86846,0.66471,0.69842
147.9,0.33011,0,0.86744,0.655,0.69187
147.8,0.03252,0,0.86642,0.64529,0.68532
148.4,0.50213,0,0.86539,0.63557,0.67878
149.1,0.46924,0,0.86539,0.63557,0.67878
150.3,0.54083,0,0.86539,0.63557,0.67878
149.9,0.50146,0,0.86539,0.63557,0.67878
